v1	V(n002)	V(n003)
Step Information: Ln=100n Rnw=100n  (Run: 1/60)
2.309999999999998e-001	2.310000e-001	3.291294e+000
2.342999999999998e-001	2.343000e-001	3.291034e+000
2.375999999999998e-001	2.376000e-001	3.290769e+000
2.408999999999998e-001	2.409000e-001	3.290500e+000
2.441999999999998e-001	2.442000e-001	3.290227e+000
2.474999999999998e-001	2.475000e-001	3.289950e+000
2.507999999999999e-001	2.508000e-001	3.289668e+000
2.540999999999999e-001	2.541000e-001	3.289382e+000
2.573999999999999e-001	2.574000e-001	3.289093e+000
2.606999999999999e-001	2.607000e-001	3.288798e+000
2.640000000000000e-001	2.640000e-001	3.288500e+000
2.673000000000000e-001	2.673000e-001	3.288197e+000
2.706000000000000e-001	2.706000e-001	3.287890e+000
2.739000000000000e-001	2.739000e-001	3.287579e+000
2.772000000000001e-001	2.772000e-001	3.287263e+000
2.805000000000001e-001	2.805000e-001	3.286943e+000
2.838000000000001e-001	2.838000e-001	3.286618e+000
2.871000000000001e-001	2.871000e-001	3.286290e+000
2.904000000000002e-001	2.904000e-001	3.285957e+000
2.937000000000002e-001	2.937000e-001	3.285619e+000
2.970000000000002e-001	2.970000e-001	3.285277e+000
3.003000000000002e-001	3.003000e-001	3.284930e+000
3.036000000000003e-001	3.036000e-001	3.284580e+000
3.069000000000003e-001	3.069000e-001	3.284224e+000
3.102000000000003e-001	3.102000e-001	3.283864e+000
3.135000000000003e-001	3.135000e-001	3.283500e+000
3.168000000000004e-001	3.168000e-001	3.283131e+000
3.201000000000004e-001	3.201000e-001	3.282758e+000
3.234000000000004e-001	3.234000e-001	3.282379e+000
3.267000000000004e-001	3.267000e-001	3.281997e+000
3.300000000000005e-001	3.300000e-001	3.281610e+000
3.333000000000005e-001	3.333000e-001	3.281218e+000
3.366000000000005e-001	3.366000e-001	3.280821e+000
3.399000000000005e-001	3.399000e-001	3.280420e+000
3.432000000000006e-001	3.432000e-001	3.280015e+000
3.465000000000006e-001	3.465000e-001	3.279604e+000
3.498000000000006e-001	3.498000e-001	3.279189e+000
3.531000000000006e-001	3.531000e-001	3.278769e+000
3.564000000000007e-001	3.564000e-001	3.278344e+000
3.597000000000007e-001	3.597000e-001	3.277915e+000
3.630000000000007e-001	3.630000e-001	3.277481e+000
3.663000000000007e-001	3.663000e-001	3.277042e+000
3.696000000000008e-001	3.696000e-001	3.276598e+000
3.729000000000008e-001	3.729000e-001	3.276150e+000
3.762000000000008e-001	3.762000e-001	3.275696e+000
3.795000000000008e-001	3.795000e-001	3.275238e+000
3.828000000000009e-001	3.828000e-001	3.274775e+000
3.861000000000009e-001	3.861000e-001	3.274307e+000
3.894000000000009e-001	3.894000e-001	3.273834e+000
3.927000000000009e-001	3.927000e-001	3.273356e+000
3.960000000000010e-001	3.960000e-001	3.272873e+000
3.993000000000010e-001	3.993000e-001	3.272385e+000
4.026000000000010e-001	4.026000e-001	3.271893e+000
4.059000000000010e-001	4.059000e-001	3.271394e+000
4.092000000000011e-001	4.092000e-001	3.270892e+000
4.125000000000011e-001	4.125000e-001	3.270384e+000
4.158000000000011e-001	4.158000e-001	3.269871e+000
4.191000000000011e-001	4.191000e-001	3.269352e+000
4.224000000000012e-001	4.224000e-001	3.268829e+000
4.257000000000012e-001	4.257000e-001	3.268301e+000
4.290000000000012e-001	4.290000e-001	3.267767e+000
4.323000000000012e-001	4.323000e-001	3.267228e+000
4.356000000000013e-001	4.356000e-001	3.266685e+000
4.389000000000013e-001	4.389000e-001	3.266135e+000
4.422000000000013e-001	4.422000e-001	3.265581e+000
4.455000000000013e-001	4.455000e-001	3.265021e+000
4.488000000000014e-001	4.488000e-001	3.264456e+000
4.521000000000014e-001	4.521000e-001	3.263886e+000
4.554000000000014e-001	4.554000e-001	3.263310e+000
4.587000000000014e-001	4.587000e-001	3.262729e+000
4.620000000000015e-001	4.620000e-001	3.262143e+000
4.653000000000015e-001	4.653000e-001	3.261551e+000
4.686000000000015e-001	4.686000e-001	3.260954e+000
4.719000000000015e-001	4.719000e-001	3.260351e+000
4.752000000000016e-001	4.752000e-001	3.259743e+000
4.785000000000016e-001	4.785000e-001	3.259129e+000
4.818000000000016e-001	4.818000e-001	3.258510e+000
4.851000000000016e-001	4.851000e-001	3.257885e+000
4.884000000000017e-001	4.884000e-001	3.257255e+000
4.917000000000017e-001	4.917000e-001	3.256619e+000
4.950000000000017e-001	4.950000e-001	3.255978e+000
4.983000000000017e-001	4.983000e-001	3.255331e+000
5.016000000000017e-001	5.016000e-001	3.254678e+000
5.049000000000017e-001	5.049000e-001	3.254020e+000
5.082000000000017e-001	5.082000e-001	3.253356e+000
5.115000000000016e-001	5.115000e-001	3.252686e+000
5.148000000000016e-001	5.148000e-001	3.252010e+000
5.181000000000016e-001	5.181000e-001	3.251329e+000
5.214000000000015e-001	5.214000e-001	3.250642e+000
5.247000000000015e-001	5.247000e-001	3.249949e+000
5.280000000000015e-001	5.280000e-001	3.249250e+000
5.313000000000014e-001	5.313000e-001	3.248545e+000
5.346000000000014e-001	5.346000e-001	3.247834e+000
5.379000000000014e-001	5.379000e-001	3.247118e+000
5.412000000000014e-001	5.412000e-001	3.246395e+000
5.445000000000013e-001	5.445000e-001	3.245666e+000
5.478000000000013e-001	5.478000e-001	3.244932e+000
5.511000000000013e-001	5.511000e-001	3.244191e+000
5.544000000000012e-001	5.544000e-001	3.243444e+000
5.577000000000012e-001	5.577000e-001	3.242692e+000
5.610000000000012e-001	5.610000e-001	3.241933e+000
5.643000000000011e-001	5.643000e-001	3.241168e+000
5.676000000000011e-001	5.676000e-001	3.240396e+000
5.709000000000011e-001	5.709000e-001	3.239619e+000
5.742000000000010e-001	5.742000e-001	3.238835e+000
5.775000000000010e-001	5.775000e-001	3.238045e+000
5.808000000000010e-001	5.808000e-001	3.237249e+000
5.841000000000010e-001	5.841000e-001	3.236446e+000
5.874000000000009e-001	5.874000e-001	3.235637e+000
5.907000000000009e-001	5.907000e-001	3.234822e+000
5.940000000000009e-001	5.940000e-001	3.234000e+000
5.973000000000008e-001	5.973000e-001	3.233172e+000
6.006000000000008e-001	6.006000e-001	3.232337e+000
6.039000000000008e-001	6.039000e-001	3.231496e+000
6.072000000000007e-001	6.072000e-001	3.230648e+000
6.105000000000007e-001	6.105000e-001	3.229794e+000
6.138000000000007e-001	6.138000e-001	3.228933e+000
6.171000000000007e-001	6.171000e-001	3.228065e+000
6.204000000000006e-001	6.204000e-001	3.227191e+000
6.237000000000006e-001	6.237000e-001	3.226310e+000
6.270000000000006e-001	6.270000e-001	3.225422e+000
6.303000000000005e-001	6.303000e-001	3.224528e+000
6.336000000000005e-001	6.336000e-001	3.223627e+000
6.369000000000005e-001	6.369000e-001	3.222719e+000
6.402000000000004e-001	6.402000e-001	3.221804e+000
6.435000000000004e-001	6.435000e-001	3.220882e+000
6.468000000000004e-001	6.468000e-001	3.219954e+000
6.501000000000003e-001	6.501000e-001	3.219018e+000
6.534000000000003e-001	6.534000e-001	3.218075e+000
6.567000000000003e-001	6.567000e-001	3.217126e+000
6.600000000000003e-001	6.600000e-001	3.216169e+000
6.633000000000002e-001	6.633000e-001	3.215205e+000
6.666000000000002e-001	6.666000e-001	3.214234e+000
6.699000000000002e-001	6.699000e-001	3.213256e+000
6.732000000000001e-001	6.732000e-001	3.212270e+000
6.765000000000001e-001	6.765000e-001	3.211278e+000
6.798000000000001e-001	6.798000e-001	3.210278e+000
6.831000000000000e-001	6.831000e-001	3.209271e+000
6.864000000000000e-001	6.864000e-001	3.208256e+000
6.897000000000000e-001	6.897000e-001	3.207234e+000
6.930000000000000e-001	6.930000e-001	3.206205e+000
6.962999999999999e-001	6.963000e-001	3.205168e+000
6.995999999999999e-001	6.996000e-001	3.204124e+000
7.028999999999999e-001	7.029000e-001	3.203072e+000
7.061999999999998e-001	7.062000e-001	3.202012e+000
7.094999999999998e-001	7.095000e-001	3.200945e+000
7.127999999999998e-001	7.128000e-001	3.199870e+000
7.160999999999997e-001	7.161000e-001	3.198788e+000
7.193999999999997e-001	7.194000e-001	3.197698e+000
7.226999999999997e-001	7.227000e-001	3.196600e+000
7.259999999999997e-001	7.260000e-001	3.195494e+000
7.292999999999996e-001	7.293000e-001	3.194380e+000
7.325999999999996e-001	7.326000e-001	3.193258e+000
7.358999999999996e-001	7.359000e-001	3.192129e+000
7.391999999999995e-001	7.392000e-001	3.190991e+000
7.424999999999995e-001	7.425000e-001	3.189845e+000
7.457999999999995e-001	7.458000e-001	3.188692e+000
7.490999999999994e-001	7.491000e-001	3.187530e+000
7.523999999999994e-001	7.524000e-001	3.186360e+000
7.556999999999994e-001	7.557000e-001	3.185181e+000
7.589999999999993e-001	7.590000e-001	3.183995e+000
7.622999999999993e-001	7.623000e-001	3.182800e+000
7.655999999999993e-001	7.656000e-001	3.181597e+000
7.688999999999993e-001	7.689000e-001	3.180385e+000
7.721999999999992e-001	7.722000e-001	3.179165e+000
7.754999999999992e-001	7.755000e-001	3.177936e+000
7.787999999999992e-001	7.788000e-001	3.176699e+000
7.820999999999991e-001	7.821000e-001	3.175453e+000
7.853999999999991e-001	7.854000e-001	3.174199e+000
7.886999999999991e-001	7.887000e-001	3.172935e+000
7.919999999999990e-001	7.920000e-001	3.171664e+000
7.952999999999990e-001	7.953000e-001	3.170383e+000
7.985999999999990e-001	7.986000e-001	3.169094e+000
8.018999999999990e-001	8.019000e-001	3.167795e+000
8.051999999999989e-001	8.052000e-001	3.166488e+000
8.084999999999989e-001	8.085000e-001	3.165171e+000
8.117999999999989e-001	8.118000e-001	3.163846e+000
8.150999999999988e-001	8.151000e-001	3.162511e+000
8.183999999999988e-001	8.184000e-001	3.161167e+000
8.216999999999988e-001	8.217000e-001	3.159815e+000
8.249999999999987e-001	8.250000e-001	3.158452e+000
8.282999999999987e-001	8.283000e-001	3.157081e+000
8.315999999999987e-001	8.316000e-001	3.155700e+000
8.348999999999986e-001	8.349000e-001	3.154309e+000
8.381999999999986e-001	8.382000e-001	3.152909e+000
8.414999999999986e-001	8.415000e-001	3.151500e+000
8.447999999999986e-001	8.448000e-001	3.150081e+000
8.480999999999985e-001	8.481000e-001	3.148652e+000
8.513999999999985e-001	8.514000e-001	3.147213e+000
8.546999999999985e-001	8.547000e-001	3.145765e+000
8.579999999999984e-001	8.580000e-001	3.144307e+000
8.612999999999984e-001	8.613000e-001	3.142839e+000
8.645999999999984e-001	8.646000e-001	3.141361e+000
8.678999999999983e-001	8.679000e-001	3.139873e+000
8.711999999999983e-001	8.712000e-001	3.138374e+000
8.744999999999983e-001	8.745000e-001	3.136866e+000
8.777999999999983e-001	8.778000e-001	3.135347e+000
8.810999999999982e-001	8.811000e-001	3.133818e+000
8.843999999999982e-001	8.844000e-001	3.132279e+000
8.876999999999982e-001	8.877000e-001	3.130729e+000
8.909999999999981e-001	8.910000e-001	3.129169e+000
8.942999999999981e-001	8.943000e-001	3.127598e+000
8.975999999999981e-001	8.976000e-001	3.126016e+000
9.008999999999980e-001	9.009000e-001	3.124424e+000
9.041999999999980e-001	9.042000e-001	3.122821e+000
9.074999999999980e-001	9.075000e-001	3.121207e+000
9.107999999999979e-001	9.108000e-001	3.119582e+000
9.140999999999979e-001	9.141000e-001	3.117946e+000
9.173999999999979e-001	9.174000e-001	3.116300e+000
9.206999999999979e-001	9.207000e-001	3.114641e+000
9.239999999999978e-001	9.240000e-001	3.112972e+000
9.272999999999978e-001	9.273000e-001	3.111292e+000
9.305999999999978e-001	9.306000e-001	3.109600e+000
9.338999999999977e-001	9.339000e-001	3.107896e+000
9.371999999999977e-001	9.372000e-001	3.106181e+000
9.404999999999977e-001	9.405000e-001	3.104455e+000
9.437999999999976e-001	9.438000e-001	3.102716e+000
9.470999999999976e-001	9.471000e-001	3.100966e+000
9.503999999999976e-001	9.504000e-001	3.099204e+000
9.536999999999976e-001	9.537000e-001	3.097430e+000
9.569999999999975e-001	9.570000e-001	3.095644e+000
9.602999999999975e-001	9.603000e-001	3.093846e+000
9.635999999999975e-001	9.636000e-001	3.092036e+000
9.668999999999974e-001	9.669000e-001	3.090213e+000
9.701999999999974e-001	9.702000e-001	3.088378e+000
9.734999999999974e-001	9.735000e-001	3.086531e+000
9.767999999999973e-001	9.768000e-001	3.084671e+000
9.800999999999973e-001	9.801000e-001	3.082798e+000
9.833999999999973e-001	9.834000e-001	3.080913e+000
9.866999999999973e-001	9.867000e-001	3.079014e+000
9.899999999999972e-001	9.900000e-001	3.077103e+000
9.932999999999972e-001	9.933000e-001	3.075179e+000
9.965999999999972e-001	9.966000e-001	3.073241e+000
9.998999999999971e-001	9.999000e-001	3.071291e+000
1.003199999999997e+000	1.003200e+000	3.069327e+000
1.006499999999997e+000	1.006500e+000	3.067349e+000
1.009799999999997e+000	1.009800e+000	3.065358e+000
1.013099999999997e+000	1.013100e+000	3.063354e+000
1.016399999999998e+000	1.016400e+000	3.061335e+000
1.019699999999998e+000	1.019700e+000	3.059303e+000
1.022999999999998e+000	1.023000e+000	3.057256e+000
1.026299999999998e+000	1.026300e+000	3.055196e+000
1.029599999999998e+000	1.029600e+000	3.053122e+000
1.032899999999998e+000	1.032900e+000	3.051033e+000
1.036199999999998e+000	1.036200e+000	3.048929e+000
1.039499999999998e+000	1.039500e+000	3.046812e+000
1.042799999999998e+000	1.042800e+000	3.044679e+000
1.046099999999998e+000	1.046100e+000	3.042532e+000
1.049399999999998e+000	1.049400e+000	3.040370e+000
1.052699999999998e+000	1.052700e+000	3.038192e+000
1.055999999999999e+000	1.056000e+000	3.036000e+000
1.059299999999999e+000	1.059300e+000	3.033792e+000
1.062599999999999e+000	1.062600e+000	3.031569e+000
1.065899999999999e+000	1.065900e+000	3.029330e+000
1.069199999999999e+000	1.069200e+000	3.027076e+000
1.072499999999999e+000	1.072500e+000	3.024806e+000
1.075799999999999e+000	1.075800e+000	3.022520e+000
1.079099999999999e+000	1.079100e+000	3.020218e+000
1.082399999999999e+000	1.082400e+000	3.017900e+000
1.085699999999999e+000	1.085700e+000	3.015565e+000
1.088999999999999e+000	1.089000e+000	3.013214e+000
1.092299999999999e+000	1.092300e+000	3.010846e+000
1.095600000000000e+000	1.095600e+000	3.008461e+000
1.098900000000000e+000	1.098900e+000	3.006060e+000
1.102200000000000e+000	1.102200e+000	3.003641e+000
1.105500000000000e+000	1.105500e+000	3.001205e+000
1.108800000000000e+000	1.108800e+000	2.998752e+000
1.112100000000000e+000	1.112100e+000	2.996281e+000
1.115400000000000e+000	1.115400e+000	2.993793e+000
1.118700000000000e+000	1.118700e+000	2.991286e+000
1.122000000000000e+000	1.122000e+000	2.988762e+000
1.125300000000000e+000	1.125300e+000	2.986219e+000
1.128600000000000e+000	1.128600e+000	2.983658e+000
1.131900000000000e+000	1.131900e+000	2.981078e+000
1.135200000000000e+000	1.135200e+000	2.978480e+000
1.138500000000001e+000	1.138500e+000	2.975862e+000
1.141800000000001e+000	1.141800e+000	2.973226e+000
1.145100000000001e+000	1.145100e+000	2.970570e+000
1.148400000000001e+000	1.148400e+000	2.967894e+000
1.151700000000001e+000	1.151700e+000	2.965199e+000
1.155000000000001e+000	1.155000e+000	2.962484e+000
1.158300000000001e+000	1.158300e+000	2.959749e+000
1.161600000000001e+000	1.161600e+000	2.956994e+000
1.164900000000001e+000	1.164900e+000	2.954218e+000
1.168200000000001e+000	1.168200e+000	2.951422e+000
1.171500000000001e+000	1.171500e+000	2.948604e+000
1.174800000000001e+000	1.174800e+000	2.945766e+000
1.178100000000002e+000	1.178100e+000	2.942906e+000
1.181400000000002e+000	1.181400e+000	2.940024e+000
1.184700000000002e+000	1.184700e+000	2.937121e+000
1.188000000000002e+000	1.188000e+000	2.934196e+000
1.191300000000002e+000	1.191300e+000	2.931248e+000
1.194600000000002e+000	1.194600e+000	2.928278e+000
1.197900000000002e+000	1.197900e+000	2.925285e+000
1.201200000000002e+000	1.201200e+000	2.922269e+000
1.204500000000002e+000	1.204500e+000	2.919230e+000
1.207800000000002e+000	1.207800e+000	2.916167e+000
1.211100000000002e+000	1.211100e+000	2.913081e+000
1.214400000000002e+000	1.214400e+000	2.909971e+000
1.217700000000002e+000	1.217700e+000	2.906836e+000
1.221000000000003e+000	1.221000e+000	2.903676e+000
1.224300000000003e+000	1.224300e+000	2.900492e+000
1.227600000000003e+000	1.227600e+000	2.897282e+000
1.230900000000003e+000	1.230900e+000	2.894047e+000
1.234200000000003e+000	1.234200e+000	2.890787e+000
1.237500000000003e+000	1.237500e+000	2.887500e+000
1.240800000000003e+000	1.240800e+000	2.884187e+000
1.244100000000003e+000	1.244100e+000	2.880847e+000
1.247400000000003e+000	1.247400e+000	2.877480e+000
1.250700000000003e+000	1.250700e+000	2.874085e+000
1.254000000000003e+000	1.254000e+000	2.870663e+000
1.257300000000003e+000	1.257300e+000	2.867213e+000
1.260600000000004e+000	1.260600e+000	2.863734e+000
1.263900000000004e+000	1.263900e+000	2.860227e+000
1.267200000000004e+000	1.267200e+000	2.856690e+000
1.270500000000004e+000	1.270500e+000	2.853124e+000
1.273800000000004e+000	1.273800e+000	2.849528e+000
1.277100000000004e+000	1.277100e+000	2.845902e+000
1.280400000000004e+000	1.280400e+000	2.842245e+000
1.283700000000004e+000	1.283700e+000	2.838557e+000
1.287000000000004e+000	1.287000e+000	2.834837e+000
1.290300000000004e+000	1.290300e+000	2.831085e+000
1.293600000000004e+000	1.293600e+000	2.827301e+000
1.296900000000004e+000	1.296900e+000	2.823484e+000
1.300200000000005e+000	1.300200e+000	2.819634e+000
1.303500000000005e+000	1.303500e+000	2.815750e+000
1.306800000000005e+000	1.306800e+000	2.811831e+000
1.310100000000005e+000	1.310100e+000	2.807878e+000
1.313400000000005e+000	1.313400e+000	2.803890e+000
1.316700000000005e+000	1.316700e+000	2.799865e+000
1.320000000000005e+000	1.320000e+000	2.795805e+000
1.323300000000005e+000	1.323300e+000	2.791707e+000
1.326600000000005e+000	1.326600e+000	2.787572e+000
1.329900000000005e+000	1.329900e+000	2.783399e+000
1.333200000000005e+000	1.333200e+000	2.779187e+000
1.336500000000005e+000	1.336500e+000	2.774936e+000
1.339800000000005e+000	1.339800e+000	2.770646e+000
1.343100000000006e+000	1.343100e+000	2.766315e+000
1.346400000000006e+000	1.346400e+000	2.761942e+000
1.349700000000006e+000	1.349700e+000	2.757528e+000
1.353000000000006e+000	1.353000e+000	2.753071e+000
1.356300000000006e+000	1.356300e+000	2.748571e+000
1.359600000000006e+000	1.359600e+000	2.744028e+000
1.362900000000006e+000	1.362900e+000	2.739439e+000
1.366200000000006e+000	1.366200e+000	2.734805e+000
1.369500000000006e+000	1.369500e+000	2.730125e+000
1.372800000000006e+000	1.372800e+000	2.725397e+000
1.376100000000006e+000	1.376100e+000	2.720622e+000
1.379400000000006e+000	1.379400e+000	2.715798e+000
1.382700000000007e+000	1.382700e+000	2.710924e+000
1.386000000000007e+000	1.386000e+000	2.706000e+000
1.389300000000007e+000	1.389300e+000	2.701024e+000
1.392600000000007e+000	1.392600e+000	2.695995e+000
1.395900000000007e+000	1.395900e+000	2.690913e+000
1.399200000000007e+000	1.399200e+000	2.685777e+000
1.402500000000007e+000	1.402500e+000	2.680584e+000
1.405800000000007e+000	1.405800e+000	2.675335e+000
1.409100000000007e+000	1.409100e+000	2.670028e+000
1.412400000000007e+000	1.412400e+000	2.664662e+000
1.415700000000007e+000	1.415700e+000	2.659235e+000
1.419000000000007e+000	1.419000e+000	2.653747e+000
1.422300000000007e+000	1.422300e+000	2.648196e+000
1.425600000000008e+000	1.425600e+000	2.642580e+000
1.428900000000008e+000	1.428900e+000	2.636898e+000
1.432200000000008e+000	1.432200e+000	2.631149e+000
1.435500000000008e+000	1.435500e+000	2.625332e+000
1.438800000000008e+000	1.438800e+000	2.619444e+000
1.442100000000008e+000	1.442100e+000	2.613484e+000
1.445400000000008e+000	1.445400e+000	2.607450e+000
1.448700000000008e+000	1.448700e+000	2.601340e+000
1.452000000000008e+000	1.452000e+000	2.595153e+000
1.455300000000008e+000	1.455300e+000	2.588887e+000
1.458600000000008e+000	1.458600e+000	2.582539e+000
1.461900000000008e+000	1.461900e+000	2.576108e+000
1.465200000000009e+000	1.465200e+000	2.569591e+000
1.468500000000009e+000	1.468500e+000	2.562986e+000
1.471800000000009e+000	1.471800e+000	2.556290e+000
1.475100000000009e+000	1.475100e+000	2.549502e+000
1.478400000000009e+000	1.478400e+000	2.542618e+000
1.481700000000009e+000	1.481700e+000	2.535635e+000
1.485000000000009e+000	1.485000e+000	2.528552e+000
1.488300000000009e+000	1.488300e+000	2.521363e+000
1.491600000000009e+000	1.491600e+000	2.514067e+000
1.494900000000009e+000	1.494900e+000	2.506661e+000
1.498200000000009e+000	1.498200e+000	2.499139e+000
1.501500000000009e+000	1.501500e+000	2.491500e+000
1.504800000000010e+000	1.504800e+000	2.483738e+000
1.508100000000010e+000	1.508100e+000	2.475850e+000
1.511400000000010e+000	1.511400e+000	2.467831e+000
1.514700000000010e+000	1.514700e+000	2.459676e+000
1.518000000000010e+000	1.518000e+000	2.451381e+000
1.521300000000010e+000	1.521300e+000	2.442940e+000
1.524600000000010e+000	1.524600e+000	2.434347e+000
1.527900000000010e+000	1.527900e+000	2.425597e+000
1.531200000000010e+000	1.531200e+000	2.416683e+000
1.534500000000010e+000	1.534500e+000	2.407598e+000
1.537800000000010e+000	1.537800e+000	2.398335e+000
1.541100000000010e+000	1.541100e+000	2.388885e+000
1.544400000000010e+000	1.544400e+000	2.379241e+000
1.547700000000011e+000	1.547700e+000	2.369393e+000
1.551000000000011e+000	1.551000e+000	2.359331e+000
1.554300000000011e+000	1.554300e+000	2.349045e+000
1.557600000000011e+000	1.557600e+000	2.338522e+000
1.560900000000011e+000	1.560900e+000	2.327751e+000
1.564200000000011e+000	1.564200e+000	2.316716e+000
1.567500000000011e+000	1.567500e+000	2.305402e+000
1.570800000000011e+000	1.570800e+000	2.293794e+000
1.574100000000011e+000	1.574100e+000	2.281871e+000
1.577400000000011e+000	1.577400e+000	2.269614e+000
1.580700000000011e+000	1.580700e+000	2.256999e+000
1.584000000000011e+000	1.584000e+000	2.244000e+000
1.587300000000012e+000	1.587300e+000	2.230588e+000
1.590600000000012e+000	1.590600e+000	2.216731e+000
1.593900000000012e+000	1.593900e+000	2.202390e+000
1.597200000000012e+000	1.597200e+000	2.187522e+000
1.600500000000012e+000	1.600500e+000	2.172077e+000
1.603800000000012e+000	1.603800e+000	2.155996e+000
1.607100000000012e+000	1.607100e+000	2.139209e+000
1.610400000000012e+000	1.610400e+000	2.121634e+000
1.613700000000012e+000	1.613700e+000	2.103170e+000
1.617000000000012e+000	1.617000e+000	2.083691e+000
1.620300000000012e+000	1.620300e+000	2.063043e+000
1.623600000000012e+000	1.623600e+000	2.041023e+000
1.626900000000012e+000	1.626900e+000	2.017365e+000
1.630200000000013e+000	1.630200e+000	1.991702e+000
1.633500000000013e+000	1.633500e+000	1.963510e+000
1.636800000000013e+000	1.636800e+000	1.931980e+000
1.640100000000013e+000	1.640100e+000	1.895760e+000
1.643400000000013e+000	1.643400e+000	1.852238e+000
1.646700000000013e+000	1.646700e+000	1.794282e+000
1.650000000000013e+000	1.650000e+000	1.650674e+000
1.653300000000013e+000	1.653300e+000	1.505713e+000
1.656600000000013e+000	1.656600e+000	1.447518e+000
1.659900000000013e+000	1.659900e+000	1.403870e+000
1.663200000000013e+000	1.663200e+000	1.367938e+000
1.666500000000013e+000	1.666500e+000	1.336470e+000
1.669800000000014e+000	1.669800e+000	1.308288e+000
1.673100000000014e+000	1.673100e+000	1.282631e+000
1.676400000000014e+000	1.676400e+000	1.258975e+000
1.679700000000014e+000	1.679700e+000	1.236956e+000
1.683000000000014e+000	1.683000e+000	1.216308e+000
1.686300000000014e+000	1.686300e+000	1.196830e+000
1.689600000000014e+000	1.689600e+000	1.178365e+000
1.692900000000014e+000	1.692900e+000	1.160790e+000
1.696200000000014e+000	1.696200e+000	1.144004e+000
1.699500000000014e+000	1.699500e+000	1.127923e+000
1.702800000000014e+000	1.702800e+000	1.112478e+000
1.706100000000014e+000	1.706100e+000	1.097610e+000
1.709400000000015e+000	1.709400e+000	1.083269e+000
1.712700000000015e+000	1.712700e+000	1.069412e+000
1.716000000000015e+000	1.716000e+000	1.056000e+000
1.719300000000015e+000	1.719300e+000	1.043001e+000
1.722600000000015e+000	1.722600e+000	1.030386e+000
1.725900000000015e+000	1.725900e+000	1.018129e+000
1.729200000000015e+000	1.729200e+000	1.006206e+000
1.732500000000015e+000	1.732500e+000	9.945977e-001
1.735800000000015e+000	1.735800e+000	9.832844e-001
1.739100000000015e+000	1.739100e+000	9.722494e-001
1.742400000000015e+000	1.742400e+000	9.614776e-001
1.745700000000015e+000	1.745700e+000	9.509549e-001
1.749000000000015e+000	1.749000e+000	9.406685e-001
1.752300000000016e+000	1.752300e+000	9.306068e-001
1.755600000000016e+000	1.755600e+000	9.207588e-001
1.758900000000016e+000	1.758900e+000	9.111148e-001
1.762200000000016e+000	1.762200e+000	9.016654e-001
1.765500000000016e+000	1.765500e+000	8.924022e-001
1.768800000000016e+000	1.768800e+000	8.833172e-001
1.772100000000016e+000	1.772100e+000	8.744031e-001
1.775400000000016e+000	1.775400e+000	8.656529e-001
1.778700000000016e+000	1.778700e+000	8.570603e-001
1.782000000000016e+000	1.782000e+000	8.486192e-001
1.785300000000016e+000	1.785300e+000	8.403240e-001
1.788600000000016e+000	1.788600e+000	8.321693e-001
1.791900000000017e+000	1.791900e+000	8.241502e-001
1.795200000000017e+000	1.795200e+000	8.162619e-001
1.798500000000017e+000	1.798500e+000	8.085002e-001
1.801800000000017e+000	1.801800e+000	8.008606e-001
1.805100000000017e+000	1.805100e+000	7.933393e-001
1.808400000000017e+000	1.808400e+000	7.859325e-001
1.811700000000017e+000	1.811700e+000	7.786368e-001
1.815000000000017e+000	1.815000e+000	7.714486e-001
1.818300000000017e+000	1.818300e+000	7.643647e-001
1.821600000000017e+000	1.821600e+000	7.573822e-001
1.824900000000017e+000	1.824900e+000	7.504980e-001
1.828200000000017e+000	1.828200e+000	7.437095e-001
1.831500000000017e+000	1.831500e+000	7.370140e-001
1.834800000000018e+000	1.834800e+000	7.304089e-001
1.838100000000018e+000	1.838100e+000	7.238919e-001
1.841400000000018e+000	1.841400e+000	7.174607e-001
1.844700000000018e+000	1.844700e+000	7.111129e-001
1.848000000000018e+000	1.848000e+000	7.048466e-001
1.851300000000018e+000	1.851300e+000	6.986597e-001
1.854600000000018e+000	1.854600e+000	6.925502e-001
1.857900000000018e+000	1.857900e+000	6.865163e-001
1.861200000000018e+000	1.861200e+000	6.805563e-001
1.864500000000018e+000	1.864500e+000	6.746683e-001
1.867800000000018e+000	1.867800e+000	6.688506e-001
1.871100000000018e+000	1.871100e+000	6.631018e-001
1.874400000000019e+000	1.874400e+000	6.574203e-001
1.877700000000019e+000	1.877700e+000	6.518046e-001
1.881000000000019e+000	1.881000e+000	6.462532e-001
1.884300000000019e+000	1.884300e+000	6.407649e-001
1.887600000000019e+000	1.887600e+000	6.353382e-001
1.890900000000019e+000	1.890900e+000	6.299719e-001
1.894200000000019e+000	1.894200e+000	6.246648e-001
1.897500000000019e+000	1.897500e+000	6.194156e-001
1.900800000000019e+000	1.900800e+000	6.142233e-001
1.904100000000019e+000	1.904100e+000	6.090866e-001
1.907400000000019e+000	1.907400e+000	6.040046e-001
1.910700000000019e+000	1.910700e+000	5.989761e-001
1.914000000000020e+000	1.914000e+000	5.940002e-001
1.917300000000020e+000	1.917300e+000	5.890758e-001
1.920600000000020e+000	1.920600e+000	5.842020e-001
1.923900000000020e+000	1.923900e+000	5.793779e-001
1.927200000000020e+000	1.927200e+000	5.746027e-001
1.930500000000020e+000	1.930500e+000	5.698753e-001
